1	0.04210844
2	0.04211028
1	0.09210840
2	0.09211024
1	0.14210834
2	0.14211018
1	0.19210828
2	0.19211012
1	0.24210822
2	0.24211006
1	0.29210818
2	0.29211002
1	0.34210812
2	0.34210996
1	0.39210806
2	0.39210990
1	0.44210800
2	0.44210984
1	0.49210796
2	0.49210980
1	0.54210790
2	0.54210974
1	0.59210784
2	0.59210968
1	0.64210778
2	0.64210962
1	0.69210774
2	0.69210958
1	0.74210768
2	0.74210952
1	0.79210762
2	0.79210946
1	0.84210756
2	0.84210940
1	0.89210752
2	0.89210934
1	0.94210746
2	0.94210930
1	0.99210740
2	0.99210924
1	1.04210734
2	1.04210918
1	1.09210728
2	1.09210912
1	1.14210724
2	1.14210908
1	1.19210718
2	1.19210902
1	1.24210712
2	1.24210896
1	1.29210706
2	1.29210890
1	1.34210702
2	1.34210886
1	1.39210696
2	1.39210880
1	1.44210690
2	1.44210874
1	1.49210684
2	1.49210868
1	1.54210680
2	1.54210862
1	1.59210674
2	1.59210858
1	1.64210668
2	1.64210852
1	1.69210662
2	1.69210846
1	1.74210658
2	1.74210840
1	1.79210652
2	1.79210836
1	1.84210646
2	1.84210830
1	1.89210640
2	1.89210824
1	1.94210634
2	1.94210818
1	1.99210630
2	1.99210814
1	2.04210624
2	2.04210808
1	2.09210618
2	2.09210802
1	2.14210612
2	2.14210796
1	2.19210606
2	2.19210790
1	2.24210602
2	2.24210786
1	2.29210596
2	2.29210780
1	2.34210590
2	2.34210774
1	2.39210584
2	2.39210768
1	2.44210580
2	2.44210764
1	2.49210574
2	2.49210758
1	2.54210568
2	2.54210752
1	2.59210562
2	2.59210746
1	2.64210556
2	2.64210740
1	2.69210552
2	2.69210736
1	2.74210546
2	2.74210730
1	2.79210540
2	2.79210724
1	2.84210534
2	2.84210718
1	2.89210530
2	2.89210714
1	2.94210524
2	2.94210708
1	2.99210518
2	2.99210702
1	3.04210512
2	3.04210696
1	3.09210508
2	3.09210692
1	3.14210502
2	3.14210686
1	3.19210496
2	3.19210680
1	3.24210490
2	3.24210674
1	3.29210486
2	3.29210668
1	3.34210480
2	3.34210664
1	3.39210474
2	3.39210658
1	3.44210468
2	3.44210652
1	3.49210462
2	3.49210646
1	3.54210458
2	3.54210642
1	3.59210452
2	3.59210636
1	3.64210446
2	3.64210630
1	3.69210440
2	3.69210624
1	3.74210436
2	3.74210620
1	3.79210430
2	3.79210614
1	3.84210424
2	3.84210608
1	3.89210418
2	3.89210602
1	3.94210414
2	3.94210596
1	3.99210408
2	3.99210592
1	4.04210402
2	4.04210586
1	4.09210396
2	4.09210580
1	4.14210392
2	4.14210574
1	4.19210386
2	4.19210570
1	4.24210380
2	4.24210564
1	4.29210374
2	4.29210558
1	4.34210370
2	4.34210552
1	4.39210364
2	4.39210548
1	4.44210358
2	4.44210542
1	4.49210352
2	4.49210536
1	4.54210346
2	4.54210530
1	4.59210342
2	4.59210526
1	4.64210336
2	4.64210520
1	4.69210330
2	4.69210514
1	4.74210324
2	4.74210508
1	4.79210320
2	4.79210504
1	4.84210314
2	4.84210498
1	4.89210308
2	4.89210492
1	4.94210302
2	4.94210486
1	4.99210298
2	4.99210482
1	5.04210292
2	5.04210476
1	5.09210286
2	5.09210470
1	5.14210280
2	5.14210464
1	5.19210276
2	5.19210460
1	5.24210270
2	5.24210454
1	5.29210264
2	5.29210448
1	5.34210258
2	5.34210442
1	5.39210252
2	5.39210436
1	5.44210248
2	5.44210432
1	5.49210242
2	5.49210426
1	5.54210236
2	5.54210420
1	5.59210230
2	5.59210414
1	5.64210226
2	5.64210410
1	5.69210220
2	5.69210404
1	5.74210214
2	5.74210398
1	5.79210208
2	5.79210392
1	5.84210204
2	5.84210388
1	5.89210198
2	5.89210382
1	5.94210192
2	5.94210376
1	5.99210186
2	5.99210370
1	6.04210182
2	6.04210364
1	6.09210176
2	6.09210360
1	6.14210170
2	6.14210354
1	6.19210164
2	6.19210348
1	6.24210160
2	6.24210342
1	6.29210154
2	6.29210338
1	6.34210148
2	6.34210332
1	6.39210142
2	6.39210326
1	6.44210136
2	6.44210320
1	6.49210132
2	6.49210316
1	6.54210126
2	6.54210310
1	6.59210120
2	6.59210304
1	6.64210116
2	6.64210298
1	6.69210110
2	6.69210294
1	6.74210104
2	6.74210288
1	6.79210098
2	6.79210282
1	6.84210092
2	6.84210276
1	6.89210088
2	6.89210272
1	6.94210082
2	6.94210266
1	6.99210076
2	6.99210260
1	7.04210070
2	7.04210254
1	7.09210066
2	7.09210248
1	7.14210060
2	7.14210244
1	7.19210054
2	7.19210238
1	7.24210048
2	7.24210232
1	7.29210042
2	7.29210226
1	7.34210038
2	7.34210222
1	7.39210032
2	7.39210216
1	7.44210026
2	7.44210210
1	7.49210020
2	7.49210204
1	7.54210016
2	7.54210200
1	7.59210010
2	7.59210194
1	7.64210004
2	7.64210188
1	7.69209998
2	7.69210182
1	7.74209994
2	7.74210178
1	7.79209988
2	7.79210172
1	7.84209982
2	7.84210166
1	7.89209976
2	7.89210160
1	7.94209970
2	7.94210154
1	7.99209966
2	7.99210150
1	8.04209960
2	8.04210144
1	8.09209954
2	8.09210138
1	8.14209950
2	8.14210132
1	8.19209944
2	8.19210128
1	8.24209938
2	8.24210122
1	8.29209932
2	8.29210116
1	8.34209926
2	8.34210110
1	8.39209922
2	8.39210106
1	8.44209916
2	8.44210100
1	8.49209910
2	8.49210094
1	8.54209904
2	8.54210088
1	8.59209900
2	8.59210084
1	8.64209894
2	8.64210078
1	8.69209888
2	8.69210072
1	8.74209882
2	8.74210066
1	8.79209878
2	8.79210062
1	8.84209872
2	8.84210056
1	8.89209866
2	8.89210050
1	8.94209860
2	8.94210044
1	8.99209856
2	8.99210038
1	9.04209850
2	9.04210034
1	9.09209844
2	9.09210028
1	9.14209838
2	9.14210022
1	9.19209834
2	9.19210018
1	9.24209828
2	9.24210012
1	9.29209822
2	9.29210006
1	9.34209816
2	9.34210000
1	9.39209812
2	9.39209994
1	9.44209806
2	9.44209990
1	9.49209800
2	9.49209984
1	9.54209794
2	9.54209978
1	9.59209790
2	9.59209972
1	9.64209784
2	9.64209968
1	9.69209778
2	9.69209962
1	9.74209772
2	9.74209956
1	9.79209768
2	9.79209950
1	9.84209762
2	9.84209946
1	9.89209756
2	9.89209940
1	9.94209750
2	9.94209934
1	9.99209746
2	9.99209928
1	10.04209740
2	10.04209924
1	10.09209734
2	10.09209918
1	10.14209728
2	10.14209912
1	10.19209724
2	10.19209906
1	10.24209718
2	10.24209902
1	10.29209712
2	10.29209896
1	10.34209706
2	10.34209890
1	10.39209702
2	10.39209884
1	10.44209696
2	10.44209880
1	10.49209690
2	10.49209874
1	10.54209684
2	10.54209868
1	10.59209678
2	10.59209862
1	10.64209674
2	10.64209858
1	10.69209668
2	10.69209852
1	10.74209662
2	10.74209846
1	10.79209658
2	10.79209840
1	10.84209652
2	10.84209836
1	10.89209646
2	10.89209830
1	10.94209640
2	10.94209824
1	10.99209636
2	10.99209820
1	11.04209630
2	11.04209814
1	11.09209624
2	11.09209808
1	11.14209618
2	11.14209802
1	11.19209614
2	11.19209798
1	11.24209608
2	11.24209792
1	11.29209602
2	11.29209786
1	11.34209596
2	11.34209780
1	11.39209592
2	11.39209776
1	11.44209586
2	11.44209770
1	11.49209580
2	11.49209764
1	11.54209576
2	11.54209758
1	11.59209570
2	11.59209754
1	11.64209564
2	11.64209748
1	11.69209558
2	11.69209742
1	11.74209554
2	11.74209738
1	11.79209548
2	11.79209732
1	11.84209542
2	11.84209726
1	11.89209536
2	11.89209720
1	11.94209532
2	11.94209714
1	11.99209526
2	11.99209710
1	12.04209520
2	12.04209704
1	12.09209514
2	12.09209698
1	12.14209510
2	12.14209694
1	12.19209504
2	12.19209688
1	12.24209498
2	12.24209682
1	12.29209494
2	12.29209676
