1	1.07083340
1	1.52819810
1	3.87550142
1	6.74409024
1	7.50272688
1	8.49514260
1	9.82507900
1	10.51246962
1	10.77255436
1	13.00483482
1	19.24190566
1	20.74276456
1	24.69110480
1	25.67416138
1	32.21860362
1	34.65537756
1	40.85701328
1	40.92141018
1	43.83839366
1	46.13127484
1	47.15537910
1	51.47120070
1	52.95721414
1	54.05015048
1	58.61728082
1	60.31570024
1	61.60894700
1	63.68929104
1	63.77352276
1	63.90638542
1	65.77802010
1	75.78327800
1	78.08196704
1	78.96036904
1	79.12739046
1	0.01357160
1	2.01967856
1	7.45157778
1	7.72677764
1	7.91993776
1	11.22756880
1	21.63056864
1	26.52781752
1	33.17315856
1	33.38093370
1	33.66320004
1	33.90078560
1	40.12928034
1	43.64127094
1	45.40738158
1	50.32245186
1	51.03004858
1	52.01929052
1	53.84557930
1	55.75355344
1	55.98773430
2	55.98773536
1	57.48521494
1	57.52943880
1	68.11296440
1	68.17936400
1	68.75313036
1	75.29584284
1	78.05686488
1	81.19967132
1	81.96898402
1	85.07691968
1	87.29387104
1	87.38437344
1	87.98399858
1	93.55117998
1	94.27592182
1	97.71877096
1	99.03052588
1	103.21209766
1	111.55215940
1	112.89405950
1	116.07372336
1	116.83703592
1	117.25719710
1	118.39256118
1	124.70464408
1	125.32260968
1	129.78764290
1	130.16487066
1	137.27559608
1	137.98542332
1	138.73590590
1	139.62068214
1	142.23778312
1	143.02928436
1	145.15666132
1	149.96415270
1	150.24620554
1	150.61150276
1	150.88873394
1	151.52697554
1	154.53193824
1	164.52181684
1	167.68726300
1	169.95726806
1	87.08087730
1	90.37699720
1	97.28038436
1	98.05624660
1	99.02485878
1	104.43494090
1	104.73075302
1	106.12728962
1	109.38751836
1	109.54767816
1	109.85222320
1	110.31429990
1	111.41463846
1	119.05792688
1	119.21311330
1	119.98838984
1	121.19054372
1	121.58172172
1	123.42898346
1	125.11446240
1	125.86199778
1	132.92584336
1	134.80449696
1	135.23641494
1	135.34427390
1	148.24426096
1	152.33255192
1	155.06002478
1	157.14686968
1	164.09376652
1	166.95769546
1	167.51525566
1	167.53311198
1	167.55579604
1	171.48500464
1	173.78508210
1	180.37252124
1	187.62523602
1	190.54659990
1	192.95496650
1	193.84327852
1	193.98043088
2	193.98043448
1	194.32193656
1	196.56321462
1	206.53901522
1	206.57250864
1	210.74262848
1	218.28433122
1	218.51875982
1	219.88696040
1	222.18634972
1	226.38777882
1	230.67777294
1	232.13743584
1	232.29670386
1	235.08903624
1	236.77111798
1	237.17711632
1	242.31016360
1	243.66495356
1	243.91235834
1	244.85557292
1	245.68099914
1	245.91699198
1	246.26987562
1	252.62420882
1	256.22666258
1	174.76412200
1	178.86098488
1	182.73192648
1	185.24998556
1	186.26758382
1	194.27799022
1	194.86719854
1	201.87537538
1	204.85007924
1	211.44000020
1	211.73791998
1	216.69250824
1	225.07524624
1	225.38144936
1	226.08815568
1	228.51943586
1	230.05114334
1	230.37781484
1	231.34473308
1	233.84898538
1	233.91603414
1	241.96672648
1	249.32017100
1	249.53553516
1	252.52380386
1	256.63420882
1	259.34535004
1	265.98494584
1	271.46841338
1	274.98072308
1	276.34167198
1	281.34547586
1	281.79909068
1	282.75110482
1	285.15588624
1	293.10106822
1	294.14423822
1	297.28362258
1	299.58235378
1	300.10501394
1	300.78991702
1	301.93801254
1	313.85161662
1	317.78533380
1	318.24766192
1	319.35247704
1	322.15190950
1	322.20974826
1	322.64217652
1	324.48320544
1	326.91035642
1	332.59036738
1	338.12078444
1	339.25267918
1	340.89150630
1	258.24954708
1	260.90919100
1	262.44113972
1	264.15311216
1	266.91520906
1	267.20084622
1	269.03763298
1	274.84468422
1	277.38366502
1	283.27784632
1	290.83115004
1	291.68971620
1	292.89715250
1	293.23763464
1	297.35026392
1	298.49481250
1	299.44108304
1	308.53938454
1	309.14149222
1	315.87360796
1	322.85239786
1	324.22832782
1	327.21089944
1	330.70653592
1	333.14199178
1	333.68797274
1	334.47394668
1	338.77793498
1	339.64216142
1	339.68716224
1	340.39496492
1	345.35428102
1	347.46578082
1	348.76105550
1	351.87466948
1	352.98170690
1	358.22864398
1	359.48153908
1	361.53879034
1	364.64884848
1	369.49464840
1	370.19299648
1	371.07858442
1	372.10486718
1	384.81355180
1	385.12027952
1	386.34123992
1	390.15328286
1	391.23568938
1	395.65541916
1	396.10616234
1	398.15014044
1	398.52645696
1	406.86527392
1	408.72794794
1	410.24494638
1	410.54148752
1	411.74369506
1	414.92601962
1	415.08675326
1	416.69055148
1	426.87768142
1	345.01396152
1	353.44957426
1	353.95147860
1	354.69777354
1	356.39624170
1	357.21222302
1	364.81837412
1	365.88563088
1	372.12762734
1	374.19209520
1	375.03268148
1	376.88778522
1	380.44795958
1	380.55850734
1	380.89631616
1	381.89324490
1	388.25884870
1	389.00287440
1	393.13326304
1	395.01262370
1	396.43329258
1	398.20418872
1	401.10037468
1	401.95005714
1	404.90073382
1	404.95260360
1	408.57896790
1	410.20485266
1	412.31239166
1	413.22882082
1	420.10423136
1	424.44439160
1	424.80602158
1	425.42290996
1	428.93641472
2	428.93641530
1	429.08426380
1	431.60856012
1	435.89061886
1	438.09496294
1	449.87249980
1	453.95538414
1	454.18419472
1	457.19819824
1	459.27540192
1	463.25814270
1	467.19434030
1	468.82732898
1	471.78189208
1	477.49308972
1	479.84824434
1	481.83412178
1	484.74574798
1	486.19950690
1	486.53385604
1	488.54483844
1	490.04081232
1	490.33894024
1	491.67273070
1	494.49713848
1	498.68050636
1	504.89674920
2	504.89675048
1	506.24608466
1	509.45115330
1	513.19396072
1	514.11992598
1	436.14860944
1	440.72033732
1	443.05698402
1	443.72514936
1	446.87673680
1	449.26210648
1	457.61122220
1	458.47918968
1	460.49552266
1	463.65837790
1	464.62965950
1	466.20290000
1	466.66277180
1	469.04181670
1	469.90742136
1	471.27567052
1	475.22933238
1	475.85369912
1	476.71260048
1	479.33294422
1	486.16522820
1	488.75816678
1	491.18171574
1	491.70105212
1	493.19040478
1	497.23943452
1	498.18845756
1	499.06098782
1	500.43237054
1	503.41552780
1	506.75662448
1	508.92360464
1	511.22774822
1	514.56992806
1	518.80310520
1	519.04975664
1	523.16201486
1	525.89759402
1	526.96163226
1	528.25029340
1	532.90231350
1	533.05760324
1	538.13177062
1	538.88343934
1	539.93646194
1	542.67067938
1	551.73223820
1	559.03977048
1	559.18280650
1	559.23429450
1	560.77625398
1	562.65926532
1	563.21601452
1	569.42599294
1	570.06543720
1	578.20405174
1	580.42961200
1	581.81968688
1	592.65580484
1	592.74210468
1	600.41030880
1	522.63447094
1	523.24967664
1	524.67778826
1	525.00923500
1	525.06309228
1	528.99269980
1	535.49993824
1	536.49696900
1	539.11805240
1	540.68760142
1	541.11564834
1	544.83035862
1	548.59828002
1	551.23290382
1	555.07595300
1	557.30951316
1	558.76284802
1	564.36573930
1	566.52643454
1	569.67074266
1	569.92356660
1	571.93733962
2	571.93733984
1	574.12937236
1	578.40662922
1	578.44184606
1	579.85928616
1	580.33510392
1	582.12895292
1	589.32864092
1	595.13242456
1	596.08459760
1	596.27064940
1	597.56742010
1	599.07823868
1	599.08557134
1	600.13175188
1	601.21256522
1	601.76182958
1	603.88227228
1	612.98470360
1	615.61139440
1	622.59353422
1	623.64510214
1	624.29592770
1	627.52438570
1	633.37523994
1	639.25508514
1	639.85776314
1	641.61426574
1	642.19667288
1	642.88143066
1	643.23856824
1	646.11316604
1	647.87773340
1	651.72406648
1	652.37476452
1	663.71721332
1	665.82633288
1	669.97562254
1	672.31621526
1	673.10700054
1	674.98965734
1	675.11798892
1	678.39989108
1	679.61377684
1	680.84604724
1	682.00947410
1	608.20493780
1	609.02848270
1	613.69526564
1	620.36513762
1	623.39401710
1	623.43058510
1	625.88434934
1	627.80702142
1	635.73754988
1	637.53265922
1	641.62018164
1	645.17127516
1	645.28296974
1	646.76440778
1	649.12934690
1	655.36361142
1	660.16158390
1	660.19579916
1	664.06615634
1	669.24981396
1	670.29844436
1	672.10036578
1	675.12056622
1	677.68793854
1	682.19588260
1	684.05600314
1	686.05671262
1	686.33787844
1	686.91412120
1	1.67080966
1	4.19100324
1	5.26502052
1	6.02968592
1	7.52836416
1	13.48812488
1	17.61625132
1	19.07261324
1	22.57899608
1	23.37979884
1	23.84090342
1	25.29029014
1	27.28067322
1	38.67486270
1	46.34976292
1	49.53234128
1	53.85443684
1	55.82529826
1	57.37224562
1	61.03804236
1	67.97587272
1	68.36541850
1	75.41755488
1	76.57532556
1	80.56238580
1	81.00711076
1	82.93034192
1	83.46181360
1	3.45440368
1	3.77781440
1	4.31803894
1	5.80187176
1	10.27078162
1	11.60610092
1	12.73274048
1	18.90498202
1	19.59505036
1	20.51292004
1	23.21628888
1	26.42403782
1	27.40872154
1	30.89973972
1	34.00308852
1	34.69497046
1	35.94421532
1	53.81922732
1	54.84844786
1	68.77818678
1	69.24896826
1	78.31544680
1	78.76021736
1	78.78017640
1	80.33065544
1	82.12198122
1	83.33861114
1	86.05706262
1	89.02390714
1	92.03927384
1	96.19375452
1	96.72094760
1	98.09391388
1	99.35737980
1	102.53160548
1	102.90070916
1	106.69400338
1	107.59221110
1	107.95294328
1	111.20730124
1	117.49002078
1	117.93548954
1	121.16283118
1	122.85873592
1	122.89109264
1	123.26845862
1	123.50603624
1	126.08010176
1	132.07333654
1	132.40450072
1	133.48832042
1	133.96516582
1	136.13518868
1	137.49549138
1	138.55372736
1	142.05184766
1	154.48360082
1	155.25534190
1	158.64902330
1	159.53410510
1	161.64100338
1	167.17930610
1	167.81775730
1	170.52233610
1	170.80520028
1	91.99390912
1	93.34578472
1	95.37760438
1	103.13301332
1	104.59056746
1	104.63771240
1	109.10552976
1	114.94122582
1	116.63549644
1	117.45139266
1	120.18878408
1	122.70890390
1	123.16609062
1	123.68727706
1	124.06516016
1	124.86034078
1	125.20408952
2	125.20409190
1	130.09111550
1	132.58280172
1	152.30958320
1	155.24864268
1	160.78138738
1	160.95504832
1	163.53510630
1	164.86958348
1	166.63947232
1	167.98816918
1	175.88470572
1	176.87040574
1	178.40969228
1	182.79448564
1	183.61177926
1	184.02167980
1	194.31089154
1	199.14877918
1	199.98947682
1	201.16769668
1	202.08601502
1	204.13627196
1	205.71290778
1	206.42563082
1	208.78342862
1	210.79797820
1	212.62632538
1	219.23326652
1	219.78777316
1	220.40716004
1	227.00184410
1	227.89467582
1	235.13408864
1	240.49921266
1	244.56379726
1	249.63995470
1	176.12213552
1	181.87513066
1	182.99769460
1	183.95522982
1	186.31939638
1	193.66054020
1	194.06547622
1	196.47249972
2	196.47250956
1	196.60236630
1	198.69363442
1	202.84865328
1	206.73028902
1	209.61557506
1	209.90996966
1	211.17636472
1	216.46005806
1	216.73724642
1	221.10668266
1	221.66617974
1	221.71960596
1	231.38599456
1	231.95506488
1	232.19270358
1	233.28541558
1	236.23797162
1	237.93556610
1	239.10080238
1	242.20680590
1	242.69260504
1	248.57808210
1	253.88202044
1	254.04758448
1	259.34616740
1	261.89986326
1	268.42561434
1	272.60954436
1	278.95124040
1	281.55367978
1	282.19295458
1	282.32735806
1	284.48276934
1	290.90619916
1	291.23254284
1	292.14090330
1	299.70131022
1	300.38715024
1	302.28637382
1	305.29209898
2	305.29209912
1	305.46275726
1	311.14920062
1	313.66130336
1	314.94567184
1	321.28817788
1	322.58695678
